frame_abs,frame_rel,time_s,mask_pixels,mask_ratio,temp_mean,temp_min,temp_max
2773,1993,110.920,41782,2.18,17.24,7.75,31.85
2774,1994,110.960,53856,2.80,17.50,7.75,31.85
2775,1995,111.000,60382,3.14,16.92,7.75,32.25
2776,1996,111.040,41722,2.17,17.58,8.65,31.85
2777,1997,111.080,40339,2.10,16.94,8.65,31.85
2778,1998,111.120,41122,2.14,16.56,7.75,31.55
2779,1999,111.160,42701,2.22,16.54,6.85,32.25
2780,2000,111.200,42673,2.22,16.58,7.75,32.25
2781,2001,111.240,45795,2.39,15.88,6.85,32.25
2782,2002,111.280,40384,2.10,15.58,6.35,32.25
2783,2003,111.320,39234,2.04,15.62,6.35,31.55
2784,2004,111.360,38958,2.03,15.54,6.35,31.25
2785,2005,111.400,39119,2.04,15.77,6.35,31.85
2786,2006,111.440,41595,2.17,15.50,6.35,31.85
2787,2007,111.480,41120,2.14,15.67,6.35,32.25
2788,2008,111.520,42117,2.19,15.48,6.35,31.25
2789,2009,111.560,40945,2.13,15.59,6.35,31.55
2790,2010,111.600,40778,2.12,15.65,6.35,32.75
2791,2011,111.640,41412,2.16,15.93,6.35,31.85
2792,2012,111.680,47664,2.48,16.25,6.35,32.25
2793,2013,111.720,47519,2.47,16.40,6.85,32.25
2794,2014,111.760,48329,2.52,16.35,6.35,32.25
2795,2015,111.800,40204,2.09,16.51,6.35,31.85
2796,2016,111.840,40277,2.10,15.41,6.35,31.25
2797,2017,111.880,43947,2.29,14.19,5.85,29.25
2798,2018,111.920,45221,2.36,13.60,6.35,28.95
2799,2019,111.960,42391,2.21,13.50,5.85,28.15
2800,2020,112.000,39055,2.03,14.11,6.85,30.05
2801,2021,112.040,38737,2.02,15.04,6.35,31.25
2802,2022,112.080,24011,1.25,16.54,8.65,30.35
2803,2023,112.120,25564,1.33,17.45,8.65,31.55
2804,2024,112.160,26907,1.40,17.92,8.65,31.55
2805,2025,112.200,28465,1.48,18.16,8.25,32.25
2806,2026,112.240,29487,1.54,18.46,8.65,32.25
2807,2027,112.280,29453,1.53,18.89,8.25,32.25
2808,2028,112.320,33260,1.73,18.96,8.25,32.25
2809,2029,112.360,35842,1.87,18.84,8.25,32.25
2810,2030,112.400,34417,1.79,19.03,8.65,32.25
2811,2031,112.440,42436,2.21,18.47,8.25,31.85
2812,2032,112.480,44163,2.30,18.16,8.65,31.85
2813,2033,112.520,45267,2.36,18.09,8.65,31.85
2814,2034,112.560,40085,2.09,18.49,8.65,31.85
2815,2035,112.600,50765,2.64,18.19,8.65,31.85
2816,2036,112.640,53229,2.77,18.01,8.25,31.55
2817,2037,112.680,57753,3.01,17.79,7.75,31.85
2818,2038,112.720,64389,3.35,17.63,8.25,31.85
2819,2039,112.760,43873,2.29,18.24,8.65,32.25
2820,2040,112.800,42403,2.21,18.40,10.15,32.75
2821,2041,112.840,43198,2.25,18.84,10.55,34.85
2822,2042,112.880,45045,2.35,18.93,7.75,34.85
2823,2043,112.920,45059,2.35,19.05,10.15,34.85
2824,2044,112.960,42787,2.23,19.80,9.55,34.45
2825,2045,113.000,42403,2.21,20.19,7.75,34.45
2826,2046,113.040,36487,1.90,19.79,10.15,34.15
2827,2047,113.080,36987,1.93,19.90,10.55,29.25
2828,2048,113.120,44016,2.29,20.17,7.75,31.55
2829,2049,113.160,100729,5.25,18.25,7.75,31.85
2830,2050,113.200,86214,4.49,19.13,7.75,32.25
2831,2051,113.240,75841,3.95,20.62,7.75,34.85
2832,2052,113.280,57605,3.00,27.32,7.75,165.95
2833,2053,113.320,58212,3.03,34.57,9.55,174.45
2834,2054,113.360,60705,3.16,41.12,11.05,179.95
2835,2055,113.400,62765,3.27,33.86,11.05,170.55
2836,2056,113.440,52950,2.76,21.99,10.55,171.65
2837,2057,113.480,53670,2.80,21.51,10.55,34.45
2838,2058,113.520,56872,2.96,21.92,10.55,34.85
2839,2059,113.560,57275,2.98,22.00,10.55,34.85
2840,2060,113.600,58489,3.05,22.47,10.55,34.85
2841,2061,113.640,66972,3.49,23.55,10.55,34.45
2842,2062,113.680,72659,3.78,24.41,11.05,35.65
2843,2063,113.720,76529,3.99,25.03,11.75,37.75
2844,2064,113.760,69298,3.61,26.31,12.35,50.45
2845,2065,113.800,72088,3.75,29.09,12.35,168.65
2846,2066,113.840,76040,3.96,35.65,12.75,192.55
2847,2067,113.880,67588,3.52,44.86,13.65,192.25
2848,2068,113.920,63006,3.28,56.99,14.25,195.15
2849,2069,113.960,62293,3.24,71.87,14.25,197.05
2850,2070,114.000,57934,3.02,87.21,14.25,198.95
2851,2071,114.040,63168,3.29,91.76,14.55,203.35
2852,2072,114.080,61525,3.20,95.10,14.95,215.25
2853,2073,114.120,52560,2.74,97.96,15.45,217.75
2854,2074,114.160,61130,3.18,89.00,15.45,219.35
2855,2075,114.200,66191,3.45,83.74,15.45,217.85
2856,2076,114.240,75068,3.91,76.62,16.35,216.55
2857,2077,114.280,74827,3.90,77.91,16.75,216.25
2858,2078,114.320,71808,3.74,80.77,17.25,217.75
2859,2079,114.360,75705,3.94,82.15,16.75,219.15
2860,2080,114.400,63368,3.30,82.96,17.25,220.15
2861,2081,114.440,62271,3.24,81.67,16.75,220.45
2862,2082,114.480,47154,2.46,78.84,17.55,221.65
2863,2083,114.520,47790,2.49,78.64,19.35,225.65
2864,2084,114.560,57337,2.99,85.86,19.35,227.75
2865,2085,114.600,36796,1.92,85.01,30.05,229.15
2866,2086,114.640,30572,1.59,84.32,30.05,228.25
2867,2087,114.680,28005,1.46,94.52,34.45,198.75
2868,2088,114.720,40803,2.13,98.51,28.95,201.15
2869,2089,114.760,39319,2.05,102.30,28.95,203.25
2870,2090,114.800,31351,1.63,104.34,31.85,193.05
2871,2091,114.840,25780,1.34,115.21,40.15,189.25
2872,2092,114.880,23917,1.25,112.78,42.25,185.45
2873,2093,114.920,21442,1.12,115.50,32.75,184.05
2874,2094,114.960,0,0.00,nan,nan,nan
2875,2095,115.000,0,0.00,nan,nan,nan
2876,2096,115.040,0,0.00,nan,nan,nan
2877,2097,115.080,0,0.00,nan,nan,nan
2878,2098,115.120,0,0.00,nan,nan,nan
2879,2099,115.160,0,0.00,nan,nan,nan
2880,2100,115.200,0,0.00,nan,nan,nan
2881,2101,115.240,0,0.00,nan,nan,nan
2882,2102,115.280,0,0.00,nan,nan,nan
2883,2103,115.320,0,0.00,nan,nan,nan
2884,2104,115.360,0,0.00,nan,nan,nan
2885,2105,115.400,0,0.00,nan,nan,nan
2886,2106,115.440,0,0.00,nan,nan,nan
2887,2107,115.480,0,0.00,nan,nan,nan
2888,2108,115.520,0,0.00,nan,nan,nan
2889,2109,115.560,0,0.00,nan,nan,nan
2890,2110,115.600,0,0.00,nan,nan,nan
2891,2111,115.640,0,0.00,nan,nan,nan
2892,2112,115.680,0,0.00,nan,nan,nan
2893,2113,115.720,0,0.00,nan,nan,nan
2894,2114,115.760,0,0.00,nan,nan,nan
2895,2115,115.800,0,0.00,nan,nan,nan
2896,2116,115.840,0,0.00,nan,nan,nan
2897,2117,115.880,0,0.00,nan,nan,nan
2898,2118,115.920,0,0.00,nan,nan,nan
2899,2119,115.960,0,0.00,nan,nan,nan
2900,2120,116.000,0,0.00,nan,nan,nan
2901,2121,116.040,0,0.00,nan,nan,nan
2902,2122,116.080,0,0.00,nan,nan,nan
2903,2123,116.120,0,0.00,nan,nan,nan
2904,2124,116.160,0,0.00,nan,nan,nan
2905,2125,116.200,0,0.00,nan,nan,nan
2906,2126,116.240,0,0.00,nan,nan,nan
2907,2127,116.280,0,0.00,nan,nan,nan
2908,2128,116.320,0,0.00,nan,nan,nan
2909,2129,116.360,0,0.00,nan,nan,nan
2910,2130,116.400,0,0.00,nan,nan,nan
2911,2131,116.440,0,0.00,nan,nan,nan
2912,2132,116.480,0,0.00,nan,nan,nan
2913,2133,116.520,0,0.00,nan,nan,nan
2914,2134,116.560,0,0.00,nan,nan,nan
2915,2135,116.600,0,0.00,nan,nan,nan
2916,2136,116.640,0,0.00,nan,nan,nan
2917,2137,116.680,0,0.00,nan,nan,nan
2918,2138,116.720,0,0.00,nan,nan,nan
2919,2139,116.760,0,0.00,nan,nan,nan
2920,2140,116.800,0,0.00,nan,nan,nan
2921,2141,116.840,0,0.00,nan,nan,nan
2922,2142,116.880,0,0.00,nan,nan,nan
2923,2143,116.920,0,0.00,nan,nan,nan
2924,2144,116.960,0,0.00,nan,nan,nan
2925,2145,117.000,0,0.00,nan,nan,nan
2926,2146,117.040,0,0.00,nan,nan,nan
2927,2147,117.080,0,0.00,nan,nan,nan
2928,2148,117.120,0,0.00,nan,nan,nan
2929,2149,117.160,0,0.00,nan,nan,nan
2930,2150,117.200,0,0.00,nan,nan,nan
2931,2151,117.240,0,0.00,nan,nan,nan
2932,2152,117.280,0,0.00,nan,nan,nan
2933,2153,117.320,0,0.00,nan,nan,nan
2934,2154,117.360,0,0.00,nan,nan,nan
2935,2155,117.400,0,0.00,nan,nan,nan
2936,2156,117.440,0,0.00,nan,nan,nan
2937,2157,117.480,0,0.00,nan,nan,nan
2938,2158,117.520,0,0.00,nan,nan,nan
2939,2159,117.560,0,0.00,nan,nan,nan
2940,2160,117.600,0,0.00,nan,nan,nan
2941,2161,117.640,0,0.00,nan,nan,nan
2942,2162,117.680,0,0.00,nan,nan,nan
2943,2163,117.720,0,0.00,nan,nan,nan
2944,2164,117.760,0,0.00,nan,nan,nan
2945,2165,117.800,0,0.00,nan,nan,nan
2946,2166,117.840,0,0.00,nan,nan,nan
2947,2167,117.880,0,0.00,nan,nan,nan
2948,2168,117.920,0,0.00,nan,nan,nan
2949,2169,117.960,0,0.00,nan,nan,nan
2950,2170,118.000,0,0.00,nan,nan,nan
2951,2171,118.040,0,0.00,nan,nan,nan
2952,2172,118.080,0,0.00,nan,nan,nan
2953,2173,118.120,0,0.00,nan,nan,nan
2954,2174,118.160,0,0.00,nan,nan,nan
2955,2175,118.200,0,0.00,nan,nan,nan
2956,2176,118.240,0,0.00,nan,nan,nan
2957,2177,118.280,0,0.00,nan,nan,nan
2958,2178,118.320,0,0.00,nan,nan,nan
2959,2179,118.360,0,0.00,nan,nan,nan
2960,2180,118.400,0,0.00,nan,nan,nan
2961,2181,118.440,0,0.00,nan,nan,nan
2962,2182,118.480,0,0.00,nan,nan,nan
2963,2183,118.520,0,0.00,nan,nan,nan
2964,2184,118.560,0,0.00,nan,nan,nan
2965,2185,118.600,0,0.00,nan,nan,nan
2966,2186,118.640,0,0.00,nan,nan,nan
2967,2187,118.680,0,0.00,nan,nan,nan
2968,2188,118.720,0,0.00,nan,nan,nan
2969,2189,118.760,0,0.00,nan,nan,nan
2970,2190,118.800,0,0.00,nan,nan,nan
2971,2191,118.840,0,0.00,nan,nan,nan
2972,2192,118.880,0,0.00,nan,nan,nan
2973,2193,118.920,0,0.00,nan,nan,nan
2974,2194,118.960,0,0.00,nan,nan,nan
2975,2195,119.000,0,0.00,nan,nan,nan
2976,2196,119.040,0,0.00,nan,nan,nan
2977,2197,119.080,0,0.00,nan,nan,nan
2978,2198,119.120,0,0.00,nan,nan,nan
2979,2199,119.160,0,0.00,nan,nan,nan
2980,2200,119.200,211341,11.01,14.62,5.25,34.15
2981,2201,119.240,307116,16.00,14.31,5.25,34.45
2982,2202,119.280,295588,15.40,14.08,5.25,34.45
2983,2203,119.320,209908,10.93,13.95,5.25,34.15
2984,2204,119.360,229120,11.93,13.65,5.25,34.45
2985,2205,119.400,228935,11.92,13.26,5.25,34.15
2986,2206,119.440,225708,11.76,13.32,5.25,33.45
2987,2207,119.480,224396,11.69,13.28,5.25,34.15
2988,2208,119.520,203903,10.62,12.79,5.25,32.25
2989,2209,119.560,200149,10.42,13.08,5.25,34.45
2990,2210,119.600,196662,10.24,13.05,5.25,34.15
2991,2211,119.640,193644,10.09,12.95,5.25,33.45
2992,2212,119.680,183571,9.56,12.77,5.25,32.75
2993,2213,119.720,187971,9.79,12.74,5.25,33.15
2994,2214,119.760,175477,9.14,12.53,5.85,33.15
2995,2215,119.800,188850,9.84,12.52,5.85,34.15
2996,2216,119.840,207134,10.79,13.06,6.35,33.45
2997,2217,119.880,80714,4.20,11.47,5.85,32.75
2998,2218,119.920,217502,11.33,13.49,6.35,34.45
2999,2219,119.960,220580,11.49,13.33,6.35,34.45
3000,2220,120.000,200167,10.43,12.64,5.25,32.25
3001,2221,120.040,156195,8.14,11.61,5.25,32.25
3002,2222,120.080,152893,7.96,11.63,5.25,31.85
3003,2223,120.120,135117,7.04,11.45,5.85,30.75
3004,2224,120.160,138107,7.19,11.45,5.25,30.75
3005,2225,120.200,123189,6.42,11.47,6.35,32.25
3006,2226,120.240,134570,7.01,11.38,6.35,28.95
3007,2227,120.280,121952,6.35,11.30,6.35,28.95
3008,2228,120.320,114595,5.97,11.06,6.35,23.35
3009,2229,120.360,108013,5.63,10.88,6.35,22.65
3010,2230,120.400,100104,5.21,10.68,6.35,20.15
3011,2231,120.440,96864,5.04,10.58,6.35,19.35
3012,2232,120.480,93191,4.85,10.60,6.35,18.85
3013,2233,120.520,81794,4.26,10.29,6.35,17.25
3014,2234,120.560,74141,3.86,10.22,6.35,17.25
3015,2235,120.600,67417,3.51,10.18,6.35,17.55
3016,2236,120.640,60468,3.15,10.21,5.85,17.55
3017,2237,120.680,53924,2.81,10.10,5.85,17.25
3018,2238,120.720,47958,2.50,10.13,6.35,17.55
3019,2239,120.760,41689,2.17,9.96,6.35,15.45
3020,2240,120.800,36650,1.91,10.11,6.35,15.45
3021,2241,120.840,32221,1.68,10.11,5.85,14.95
3022,2242,120.880,29423,1.53,10.05,5.85,14.55
3023,2243,120.920,27735,1.44,9.87,5.85,14.95
3024,2244,120.960,23574,1.23,9.79,5.25,14.25
3025,2245,121.000,22402,1.17,9.87,5.85,14.25
3026,2246,121.040,28542,1.49,10.52,5.85,17.25
3027,2247,121.080,18459,0.96,9.48,5.85,14.25
3028,2248,121.120,22341,1.16,9.84,5.85,14.55
3029,2249,121.160,25373,1.32,10.19,6.35,17.25
3030,2250,121.200,24658,1.28,9.94,5.85,14.95
3031,2251,121.240,24384,1.27,10.05,6.35,14.95
3032,2252,121.280,23860,1.24,10.15,6.35,15.45
3033,2253,121.320,20321,1.06,10.19,6.35,15.95
3034,2254,121.360,16286,0.85,10.29,6.35,15.95
3035,2255,121.400,12999,0.68,10.20,6.35,14.95
3036,2256,121.440,11073,0.58,10.16,6.35,14.95
3037,2257,121.480,6158,0.32,10.36,6.85,14.95
3038,2258,121.520,3401,0.18,10.60,6.85,14.55
3039,2259,121.560,2255,0.12,10.61,7.25,14.55
3040,2260,121.600,1360,0.07,11.04,8.25,14.25
3041,2261,121.640,1081,0.06,10.43,8.25,13.65
3042,2262,121.680,700,0.04,9.52,7.75,12.35
3043,2263,121.720,3163,0.16,8.98,7.25,12.35
3044,2264,121.760,665,0.03,8.53,7.75,9.55
3045,2265,121.800,788,0.04,8.70,7.75,9.55
3046,2266,121.840,893,0.05,8.88,7.25,10.55
3047,2267,121.880,912,0.05,8.81,7.25,10.55
3048,2268,121.920,1010,0.05,8.69,7.25,10.55
3049,2269,121.960,992,0.05,8.73,7.25,10.55
3050,2270,122.000,945,0.05,8.94,7.25,10.55
3051,2271,122.040,958,0.05,8.72,7.75,10.55
3052,2272,122.080,892,0.05,8.73,7.25,10.55
3053,2273,122.120,993,0.05,8.64,7.25,10.55
3054,2274,122.160,1039,0.05,8.60,7.25,10.55
3055,2275,122.200,1008,0.05,8.59,7.25,10.55
3056,2276,122.240,1117,0.06,8.65,7.25,10.55
3057,2277,122.280,1101,0.06,8.58,7.25,10.55
3058,2278,122.320,1044,0.05,8.52,7.25,10.55
3059,2279,122.360,906,0.05,8.26,7.25,10.55
3060,2280,122.400,803,0.04,8.20,7.25,10.55
3061,2281,122.440,738,0.04,8.39,7.25,10.55
3062,2282,122.480,1339,0.07,8.12,7.25,9.55
3063,2283,122.520,712,0.04,7.83,7.25,8.65
3064,2284,122.560,909,0.05,7.92,7.25,9.15
3065,2285,122.600,846,0.04,7.86,7.25,9.55
3066,2286,122.640,863,0.04,7.98,7.25,9.55
3067,2287,122.680,806,0.04,7.82,7.25,9.15
3068,2288,122.720,836,0.04,8.11,7.25,9.15
3069,2289,122.760,0,0.00,nan,nan,nan
3070,2290,122.800,0,0.00,nan,nan,nan
3071,2291,122.840,0,0.00,nan,nan,nan
3072,2292,122.880,0,0.00,nan,nan,nan
3073,2293,122.920,0,0.00,nan,nan,nan
3074,2294,122.960,0,0.00,nan,nan,nan
3075,2295,123.000,0,0.00,nan,nan,nan
3076,2296,123.040,0,0.00,nan,nan,nan
3077,2297,123.080,0,0.00,nan,nan,nan
3078,2298,123.120,0,0.00,nan,nan,nan
3079,2299,123.160,0,0.00,nan,nan,nan
3080,2300,123.200,0,0.00,nan,nan,nan
3081,2301,123.240,0,0.00,nan,nan,nan
3082,2302,123.280,0,0.00,nan,nan,nan
3083,2303,123.320,0,0.00,nan,nan,nan
3084,2304,123.360,0,0.00,nan,nan,nan
3085,2305,123.400,0,0.00,nan,nan,nan
3086,2306,123.440,0,0.00,nan,nan,nan
3087,2307,123.480,0,0.00,nan,nan,nan
3088,2308,123.520,0,0.00,nan,nan,nan
3089,2309,123.560,0,0.00,nan,nan,nan
3090,2310,123.600,0,0.00,nan,nan,nan
3091,2311,123.640,0,0.00,nan,nan,nan
3092,2312,123.680,0,0.00,nan,nan,nan
3093,2313,123.720,0,0.00,nan,nan,nan
3094,2314,123.760,0,0.00,nan,nan,nan
3095,2315,123.800,0,0.00,nan,nan,nan
3096,2316,123.840,0,0.00,nan,nan,nan
3097,2317,123.880,0,0.00,nan,nan,nan
3098,2318,123.920,0,0.00,nan,nan,nan
3099,2319,123.960,0,0.00,nan,nan,nan
3100,2320,124.000,0,0.00,nan,nan,nan
3101,2321,124.040,0,0.00,nan,nan,nan
3102,2322,124.080,0,0.00,nan,nan,nan
3103,2323,124.120,0,0.00,nan,nan,nan
3104,2324,124.160,0,0.00,nan,nan,nan
3105,2325,124.200,0,0.00,nan,nan,nan
3106,2326,124.240,0,0.00,nan,nan,nan
3107,2327,124.280,0,0.00,nan,nan,nan
3108,2328,124.320,0,0.00,nan,nan,nan
3109,2329,124.360,0,0.00,nan,nan,nan
3110,2330,124.400,0,0.00,nan,nan,nan
3111,2331,124.440,0,0.00,nan,nan,nan
3112,2332,124.480,0,0.00,nan,nan,nan
3113,2333,124.520,0,0.00,nan,nan,nan
3114,2334,124.560,0,0.00,nan,nan,nan
3115,2335,124.600,0,0.00,nan,nan,nan
3116,2336,124.640,0,0.00,nan,nan,nan
3117,2337,124.680,0,0.00,nan,nan,nan
3118,2338,124.720,0,0.00,nan,nan,nan
3119,2339,124.760,0,0.00,nan,nan,nan
3120,2340,124.800,0,0.00,nan,nan,nan
3121,2341,124.840,0,0.00,nan,nan,nan
3122,2342,124.880,0,0.00,nan,nan,nan
3123,2343,124.920,0,0.00,nan,nan,nan
3124,2344,124.960,0,0.00,nan,nan,nan
3125,2345,125.000,0,0.00,nan,nan,nan
3126,2346,125.040,0,0.00,nan,nan,nan
3127,2347,125.080,0,0.00,nan,nan,nan
3128,2348,125.120,0,0.00,nan,nan,nan
3129,2349,125.160,0,0.00,nan,nan,nan
3130,2350,125.200,0,0.00,nan,nan,nan
3131,2351,125.240,0,0.00,nan,nan,nan
3132,2352,125.280,0,0.00,nan,nan,nan
3133,2353,125.320,0,0.00,nan,nan,nan
3134,2354,125.360,0,0.00,nan,nan,nan
3135,2355,125.400,0,0.00,nan,nan,nan
3136,2356,125.440,0,0.00,nan,nan,nan
3137,2357,125.480,0,0.00,nan,nan,nan
3138,2358,125.520,0,0.00,nan,nan,nan
3139,2359,125.560,0,0.00,nan,nan,nan
3140,2360,125.600,0,0.00,nan,nan,nan
3141,2361,125.640,0,0.00,nan,nan,nan
3142,2362,125.680,0,0.00,nan,nan,nan
3143,2363,125.720,0,0.00,nan,nan,nan
3144,2364,125.760,0,0.00,nan,nan,nan
3145,2365,125.800,0,0.00,nan,nan,nan
3146,2366,125.840,0,0.00,nan,nan,nan
3147,2367,125.880,0,0.00,nan,nan,nan
3148,2368,125.920,0,0.00,nan,nan,nan
3149,2369,125.960,0,0.00,nan,nan,nan
3150,2370,126.000,0,0.00,nan,nan,nan
3151,2371,126.040,0,0.00,nan,nan,nan
3152,2372,126.080,0,0.00,nan,nan,nan
3153,2373,126.120,0,0.00,nan,nan,nan
3154,2374,126.160,0,0.00,nan,nan,nan
3155,2375,126.200,0,0.00,nan,nan,nan
3156,2376,126.240,0,0.00,nan,nan,nan
3157,2377,126.280,0,0.00,nan,nan,nan
3158,2378,126.320,0,0.00,nan,nan,nan
3159,2379,126.360,0,0.00,nan,nan,nan
3160,2380,126.400,0,0.00,nan,nan,nan
3161,2381,126.440,0,0.00,nan,nan,nan
3162,2382,126.480,0,0.00,nan,nan,nan
3163,2383,126.520,0,0.00,nan,nan,nan
3164,2384,126.560,0,0.00,nan,nan,nan
3165,2385,126.600,0,0.00,nan,nan,nan
3166,2386,126.640,0,0.00,nan,nan,nan
3167,2387,126.680,0,0.00,nan,nan,nan
3168,2388,126.720,0,0.00,nan,nan,nan
3169,2389,126.760,0,0.00,nan,nan,nan
3170,2390,126.800,0,0.00,nan,nan,nan
3171,2391,126.840,0,0.00,nan,nan,nan
3172,2392,126.880,0,0.00,nan,nan,nan
3173,2393,126.920,0,0.00,nan,nan,nan
3174,2394,126.960,0,0.00,nan,nan,nan
3175,2395,127.000,0,0.00,nan,nan,nan
3176,2396,127.040,0,0.00,nan,nan,nan
3177,2397,127.080,0,0.00,nan,nan,nan
3178,2398,127.120,0,0.00,nan,nan,nan
3179,2399,127.160,0,0.00,nan,nan,nan
3180,2400,127.200,42881,2.23,27.33,19.65,211.45
3181,2401,127.240,47358,2.47,31.78,20.15,77.05
3182,2402,127.280,44033,2.29,31.61,20.55,78.35
3183,2403,127.320,43958,2.29,34.58,20.15,95.95
3184,2404,127.360,43187,2.25,38.05,20.55,158.95
3185,2405,127.400,34472,1.80,38.02,20.55,125.25
3186,2406,127.440,25945,1.35,37.93,20.95,182.25
3187,2407,127.480,31070,1.62,40.72,20.95,186.15
3188,2408,127.520,30364,1.58,66.88,20.95,222.05
3189,2409,127.560,30097,1.57,67.31,20.55,232.85
3190,2410,127.600,26451,1.38,63.61,20.95,236.35
3191,2411,127.640,22801,1.19,58.16,20.95,249.45
3192,2412,127.680,11351,0.59,79.07,22.65,243.75
3193,2413,127.720,8591,0.45,28.31,22.65,197.35
3194,2414,127.760,16503,0.86,75.82,22.65,242.15
3195,2415,127.800,16856,0.88,77.75,22.65,239.65
3196,2416,127.840,22694,1.18,109.84,23.75,237.85
3197,2417,127.880,10457,0.54,52.30,33.15,133.85
3198,2418,127.920,5509,0.29,51.75,20.95,222.15
3199,2419,127.960,14078,0.73,39.25,20.95,125.05
3200,2420,128.000,18462,0.96,24.32,19.65,43.95
3201,2421,128.040,2765,0.14,22.12,20.15,24.25
3202,2422,128.080,3634,0.19,38.78,20.15,167.05
3203,2423,128.120,2345,0.12,24.16,21.45,34.45
3204,2424,128.160,3026,0.16,23.92,20.55,37.45
3205,2425,128.200,3090,0.16,25.94,20.15,38.75
3206,2426,128.240,3451,0.18,27.65,20.15,40.15
3207,2427,128.280,3934,0.20,43.38,21.45,102.35
3208,2428,128.320,3188,0.17,44.29,32.25,69.05
3209,2429,128.360,2542,0.13,62.49,47.85,95.35
3210,2430,128.400,2937,0.15,72.20,53.65,123.65
3211,2431,128.440,2675,0.14,93.64,65.45,170.35
3212,2432,128.480,2558,0.13,165.08,70.15,228.25
3213,2433,128.520,2949,0.15,194.89,51.65,240.05
3214,2434,128.560,39463,2.06,56.02,20.15,242.55
3215,2435,128.600,3185,0.17,219.46,200.75,240.95
3216,2436,128.640,3553,0.19,212.90,192.25,243.25
3217,2437,128.680,3521,0.18,211.18,180.25,243.85
3218,2438,128.720,5084,0.26,206.84,166.75,237.25
3219,2439,128.760,6310,0.33,208.96,180.55,232.75
3220,2440,128.800,6747,0.35,208.59,140.75,232.45
3221,2441,128.840,7239,0.38,201.63,116.65,232.65
3222,2442,128.880,6615,0.34,172.93,77.05,228.05
3223,2443,128.920,6530,0.34,142.57,57.55,220.45
3224,2444,128.960,7409,0.39,128.52,48.15,217.65
3225,2445,129.000,7763,0.40,104.36,37.05,218.75
3226,2446,129.040,6022,0.31,61.42,31.85,133.15
3227,2447,129.080,4462,0.23,47.96,31.25,93.35
3228,2448,129.120,3529,0.18,53.35,30.05,99.85
3229,2449,129.160,3465,0.18,64.21,28.95,147.95
3230,2450,129.200,3243,0.17,72.35,29.25,151.05
3231,2451,129.240,2967,0.15,59.56,28.55,136.65
3232,2452,129.280,2132,0.11,39.57,28.15,108.65
3233,2453,129.320,2416,0.13,56.18,28.95,110.55
3234,2454,129.360,2225,0.12,51.60,32.25,101.95
3235,2455,129.400,1538,0.08,67.62,46.25,106.25
3236,2456,129.440,1293,0.07,82.09,50.15,199.65
3237,2457,129.480,0,0.00,nan,nan,nan
3238,2458,129.520,991,0.05,48.38,39.85,97.75
3239,2459,129.560,1527,0.08,46.13,38.45,60.55
3240,2460,129.600,1370,0.07,45.59,37.75,58.75
3241,2461,129.640,1235,0.06,46.12,38.45,59.65
3242,2462,129.680,1830,0.10,51.58,39.05,73.65
3243,2463,129.720,2026,0.11,55.79,38.75,87.55
3244,2464,129.760,1869,0.10,54.83,39.55,88.25
3245,2465,129.800,2333,0.12,62.10,39.85,116.65
3246,2466,129.840,2583,0.13,70.28,40.15,149.85
3247,2467,129.880,2958,0.15,69.34,40.85,147.15
3248,2468,129.920,3354,0.17,69.16,45.25,139.75
3249,2469,129.960,3697,0.19,76.09,43.55,186.95
3250,2470,130.000,3843,0.20,86.27,46.25,226.75
3251,2471,130.040,3709,0.19,90.37,43.25,205.85
3252,2472,130.080,3945,0.21,95.36,42.95,221.65
3253,2473,130.120,4263,0.22,103.02,43.55,240.45
3254,2474,130.160,4543,0.24,105.18,43.95,238.95
3255,2475,130.200,4507,0.23,105.60,45.25,234.85
3256,2476,130.240,4375,0.23,106.15,44.25,238.65
3257,2477,130.280,3954,0.21,92.01,44.25,179.45
3258,2478,130.320,5047,0.26,109.13,44.65,242.15
3259,2479,130.360,5681,0.30,114.63,43.55,243.15
3260,2480,130.400,7746,0.40,134.05,42.65,238.45
3261,2481,130.440,7656,0.40,143.48,47.85,227.35
3262,2482,130.480,7721,0.40,159.56,57.75,229.35
3263,2483,130.520,6864,0.36,174.03,73.85,229.45
3264,2484,130.560,6929,0.36,180.75,86.25,230.15
3265,2485,130.600,5892,0.31,181.80,92.85,217.55
3266,2486,130.640,5413,0.28,184.83,113.75,205.95
3267,2487,130.680,4363,0.23,182.16,110.05,207.55
3268,2488,130.720,2474,0.13,187.61,119.55,218.05
3269,2489,130.760,947,0.05,188.66,125.95,226.45
3270,2490,130.800,0,0.00,nan,nan,nan
3271,2491,130.840,0,0.00,nan,nan,nan
3272,2492,130.880,0,0.00,nan,nan,nan
3273,2493,130.920,0,0.00,nan,nan,nan
3274,2494,130.960,0,0.00,nan,nan,nan
3275,2495,131.000,0,0.00,nan,nan,nan
3276,2496,131.040,0,0.00,nan,nan,nan
3277,2497,131.080,0,0.00,nan,nan,nan
3278,2498,131.120,0,0.00,nan,nan,nan
3279,2499,131.160,0,0.00,nan,nan,nan
3280,2500,131.200,0,0.00,nan,nan,nan
3281,2501,131.240,0,0.00,nan,nan,nan
3282,2502,131.280,0,0.00,nan,nan,nan
3283,2503,131.320,0,0.00,nan,nan,nan
3284,2504,131.360,0,0.00,nan,nan,nan
3285,2505,131.400,0,0.00,nan,nan,nan
3286,2506,131.440,0,0.00,nan,nan,nan
